model,market,calendar_week,week_start_date,demand_units
HR-V,Netherlands,27,2027-02-15,19
HR-V,Belgium,27,2027-02-15,16
HR-V,Poland,27,2027-02-15,14
HR-V,Nordics,27,2027-02-15,19
HR-V,Portugal,27,2027-02-15,14
Jazz,UK,27,2027-02-15,92
Jazz,Germany,27,2027-02-15,73
Jazz,France,27,2027-02-15,54
Jazz,Italy,27,2027-02-15,34
Jazz,Spain,27,2027-02-15,31
Jazz,Netherlands,27,2027-02-15,23
Jazz,Belgium,27,2027-02-15,19
Jazz,Poland,27,2027-02-15,17
Jazz,Nordics,27,2027-02-15,23
Jazz,Portugal,27,2027-02-15,17
e:Ny1,UK,27,2027-02-15,88
e:Ny1,Germany,27,2027-02-15,70
e:Ny1,France,27,2027-02-15,51
e:Ny1,Italy,27,2027-02-15,0
e:Ny1,Spain,27,2027-02-15,0
e:Ny1,Netherlands,27,2027-02-15,22
e:Ny1,Belgium,27,2027-02-15,18
e:Ny1,Poland,27,2027-02-15,0
e:Ny1,Nordics,27,2027-02-15,22
e:Ny1,Portugal,27,2027-02-15,0
Civic,UK,28,2027-02-22,153
Civic,Germany,28,2027-02-22,121
Civic,France,28,2027-02-22,89
Civic,Italy,28,2027-02-22,57
Civic,Spain,28,2027-02-22,51
Civic,Netherlands,28,2027-02-22,38
Civic,Belgium,28,2027-02-22,32
Civic,Poland,28,2027-02-22,29
Civic,Nordics,28,2027-02-22,38
Civic,Portugal,28,2027-02-22,29
CR-V,UK,28,2027-02-22,153
CR-V,Germany,28,2027-02-22,121
CR-V,France,28,2027-02-22,89
CR-V,Italy,28,2027-02-22,57
CR-V,Spain,28,2027-02-22,51
CR-V,Netherlands,28,2027-02-22,38
CR-V,Belgium,28,2027-02-22,32
CR-V,Poland,28,2027-02-22,29
CR-V,Nordics,28,2027-02-22,38
CR-V,Portugal,28,2027-02-22,29
HR-V,UK,28,2027-02-22,76
HR-V,Germany,28,2027-02-22,61
HR-V,France,28,2027-02-22,45
HR-V,Italy,28,2027-02-22,29
HR-V,Spain,28,2027-02-22,25
HR-V,Netherlands,28,2027-02-22,19
HR-V,Belgium,28,2027-02-22,16
HR-V,Poland,28,2027-02-22,14
HR-V,Nordics,28,2027-02-22,19
HR-V,Portugal,28,2027-02-22,14
Jazz,UK,28,2027-02-22,92
Jazz,Germany,28,2027-02-22,73
Jazz,France,28,2027-02-22,54
Jazz,Italy,28,2027-02-22,34
Jazz,Spain,28,2027-02-22,31
Jazz,Netherlands,28,2027-02-22,23
Jazz,Belgium,28,2027-02-22,19
Jazz,Poland,28,2027-02-22,17
Jazz,Nordics,28,2027-02-22,23
Jazz,Portugal,28,2027-02-22,17
e:Ny1,UK,28,2027-02-22,89
e:Ny1,Germany,28,2027-02-22,70
e:Ny1,France,28,2027-02-22,52
e:Ny1,Italy,28,2027-02-22,0
e:Ny1,Spain,28,2027-02-22,0
e:Ny1,Netherlands,28,2027-02-22,22
e:Ny1,Belgium,28,2027-02-22,19
e:Ny1,Poland,28,2027-02-22,0
e:Ny1,Nordics,28,2027-02-22,22
e:Ny1,Portugal,28,2027-02-22,0
Civic,UK,29,2027-03-01,214
Civic,Germany,29,2027-03-01,121
Civic,France,29,2027-03-01,89
Civic,Italy,29,2027-03-01,57
Civic,Spain,29,2027-03-01,51
Civic,Netherlands,29,2027-03-01,38
Civic,Belgium,29,2027-03-01,32
Civic,Poland,29,2027-03-01,29
Civic,Nordics,29,2027-03-01,38
Civic,Portugal,29,2027-03-01,29
CR-V,UK,29,2027-03-01,214
CR-V,Germany,29,2027-03-01,121
CR-V,France,29,2027-03-01,89
CR-V,Italy,29,2027-03-01,57
CR-V,Spain,29,2027-03-01,51
CR-V,Netherlands,29,2027-03-01,38
CR-V,Belgium,29,2027-03-01,32
CR-V,Poland,29,2027-03-01,29
CR-V,Nordics,29,2027-03-01,38
CR-V,Portugal,29,2027-03-01,29
HR-V,UK,29,2027-03-01,107
HR-V,Germany,29,2027-03-01,60
HR-V,France,29,2027-03-01,45
HR-V,Italy,29,2027-03-01,29
HR-V,Spain,29,2027-03-01,25
HR-V,Netherlands,29,2027-03-01,19
HR-V,Belgium,29,2027-03-01,16
HR-V,Poland,29,2027-03-01,14
HR-V,Nordics,29,2027-03-01,19
HR-V,Portugal,29,2027-03-01,14
Jazz,UK,29,2027-03-01,128
Jazz,Germany,29,2027-03-01,73
Jazz,France,29,2027-03-01,53
Jazz,Italy,29,2027-03-01,34
Jazz,Spain,29,2027-03-01,31
Jazz,Netherlands,29,2027-03-01,23
Jazz,Belgium,29,2027-03-01,19
Jazz,Poland,29,2027-03-01,17
Jazz,Nordics,29,2027-03-01,23
Jazz,Portugal,29,2027-03-01,17
e:Ny1,UK,29,2027-03-01,125
e:Ny1,Germany,29,2027-03-01,71
e:Ny1,France,29,2027-03-01,52
e:Ny1,Italy,29,2027-03-01,0
e:Ny1,Spain,29,2027-03-01,0
e:Ny1,Netherlands,29,2027-03-01,22
e:Ny1,Belgium,29,2027-03-01,19
e:Ny1,Poland,29,2027-03-01,0
e:Ny1,Nordics,29,2027-03-01,22
e:Ny1,Portugal,29,2027-03-01,0
Civic,UK,30,2027-03-08,214
Civic,Germany,30,2027-03-08,121
Civic,France,30,2027-03-08,89
Civic,Italy,30,2027-03-08,57
Civic,Spain,30,2027-03-08,51
Civic,Netherlands,30,2027-03-08,38
Civic,Belgium,30,2027-03-08,32
Civic,Poland,30,2027-03-08,29
Civic,Nordics,30,2027-03-08,38
Civic,Portugal,30,2027-03-08,29
CR-V,UK,30,2027-03-08,214
CR-V,Germany,30,2027-03-08,121
CR-V,France,30,2027-03-08,89
CR-V,Italy,30,2027-03-08,57
CR-V,Spain,30,2027-03-08,51
CR-V,Netherlands,30,2027-03-08,38
CR-V,Belgium,30,2027-03-08,32
CR-V,Poland,30,2027-03-08,29
CR-V,Nordics,30,2027-03-08,38
CR-V,Portugal,30,2027-03-08,29
HR-V,UK,30,2027-03-08,107
HR-V,Germany,30,2027-03-08,60
HR-V,France,30,2027-03-08,45
HR-V,Italy,30,2027-03-08,29
HR-V,Spain,30,2027-03-08,25
HR-V,Netherlands,30,2027-03-08,19
HR-V,Belgium,30,2027-03-08,16
HR-V,Poland,30,2027-03-08,14
HR-V,Nordics,30,2027-03-08,19
HR-V,Portugal,30,2027-03-08,14
Jazz,UK,30,2027-03-08,128
Jazz,Germany,30,2027-03-08,72
Jazz,France,30,2027-03-08,53
Jazz,Italy,30,2027-03-08,34
Jazz,Spain,30,2027-03-08,31
Jazz,Netherlands,30,2027-03-08,23
Jazz,Belgium,30,2027-03-08,19
Jazz,Poland,30,2027-03-08,17
Jazz,Nordics,30,2027-03-08,23
Jazz,Portugal,30,2027-03-08,17
e:Ny1,UK,30,2027-03-08,127
e:Ny1,Germany,30,2027-03-08,72
e:Ny1,France,30,2027-03-08,53
e:Ny1,Italy,30,2027-03-08,0
e:Ny1,Spain,30,2027-03-08,0
e:Ny1,Netherlands,30,2027-03-08,23
e:Ny1,Belgium,30,2027-03-08,19
e:Ny1,Poland,30,2027-03-08,0
e:Ny1,Nordics,30,2027-03-08,23
e:Ny1,Portugal,30,2027-03-08,0
Civic,UK,31,2027-03-15,213
Civic,Germany,31,2027-03-15,121
Civic,France,31,2027-03-15,89
Civic,Italy,31,2027-03-15,57
Civic,Spain,31,2027-03-15,51
Civic,Netherlands,31,2027-03-15,38
Civic,Belgium,31,2027-03-15,32
Civic,Poland,31,2027-03-15,29
Civic,Nordics,31,2027-03-15,38
Civic,Portugal,31,2027-03-15,29
CR-V,UK,31,2027-03-15,213
CR-V,Germany,31,2027-03-15,121
CR-V,France,31,2027-03-15,89
CR-V,Italy,31,2027-03-15,57
CR-V,Spain,31,2027-03-15,51
CR-V,Netherlands,31,2027-03-15,38
CR-V,Belgium,31,2027-03-15,32
CR-V,Poland,31,2027-03-15,29
CR-V,Nordics,31,2027-03-15,38
CR-V,Portugal,31,2027-03-15,29
HR-V,UK,31,2027-03-15,107
HR-V,Germany,31,2027-03-15,60
HR-V,France,31,2027-03-15,44
HR-V,Italy,31,2027-03-15,29
HR-V,Spain,31,2027-03-15,25
HR-V,Netherlands,31,2027-03-15,19
HR-V,Belgium,31,2027-03-15,16
HR-V,Poland,31,2027-03-15,14
HR-V,Nordics,31,2027-03-15,19
HR-V,Portugal,31,2027-03-15,14
Jazz,UK,31,2027-03-15,128
Jazz,Germany,31,2027-03-15,72
Jazz,France,31,2027-03-15,53
Jazz,Italy,31,2027-03-15,34
Jazz,Spain,31,2027-03-15,30
Jazz,Netherlands,31,2027-03-15,23
Jazz,Belgium,31,2027-03-15,19
Jazz,Poland,31,2027-03-15,17
Jazz,Nordics,31,2027-03-15,23
Jazz,Portugal,31,2027-03-15,17
e:Ny1,UK,31,2027-03-15,128
e:Ny1,Germany,31,2027-03-15,72
e:Ny1,France,31,2027-03-15,53
e:Ny1,Italy,31,2027-03-15,0
e:Ny1,Spain,31,2027-03-15,0
e:Ny1,Netherlands,31,2027-03-15,23
e:Ny1,Belgium,31,2027-03-15,19
e:Ny1,Poland,31,2027-03-15,0
e:Ny1,Nordics,31,2027-03-15,23
e:Ny1,Portugal,31,2027-03-15,0
Civic,UK,32,2027-03-22,213
Civic,Germany,32,2027-03-22,121
Civic,France,32,2027-03-22,89
Civic,Italy,32,2027-03-22,57
Civic,Spain,32,2027-03-22,51
Civic,Netherlands,32,2027-03-22,38
Civic,Belgium,32,2027-03-22,32
Civic,Poland,32,2027-03-22,29
Civic,Nordics,32,2027-03-22,38
Civic,Portugal,32,2027-03-22,29
CR-V,UK,32,2027-03-22,213
CR-V,Germany,32,2027-03-22,121
CR-V,France,32,2027-03-22,89
CR-V,Italy,32,2027-03-22,57
CR-V,Spain,32,2027-03-22,51
CR-V,Netherlands,32,2027-03-22,38
CR-V,Belgium,32,2027-03-22,32
CR-V,Poland,32,2027-03-22,29
CR-V,Nordics,32,2027-03-22,38
CR-V,Portugal,32,2027-03-22,29
HR-V,UK,32,2027-03-22,107
HR-V,Germany,32,2027-03-22,60
HR-V,France,32,2027-03-22,44
HR-V,Italy,32,2027-03-22,29
HR-V,Spain,32,2027-03-22,25
HR-V,Netherlands,32,2027-03-22,19
HR-V,Belgium,32,2027-03-22,16
HR-V,Poland,32,2027-03-22,14
HR-V,Nordics,32,2027-03-22,19
HR-V,Portugal,32,2027-03-22,14
Jazz,UK,32,2027-03-22,128
Jazz,Germany,32,2027-03-22,72
Jazz,France,32,2027-03-22,53
Jazz,Italy,32,2027-03-22,34
Jazz,Spain,32,2027-03-22,30
Jazz,Netherlands,32,2027-03-22,23
Jazz,Belgium,32,2027-03-22,19
Jazz,Poland,32,2027-03-22,17
Jazz,Nordics,32,2027-03-22,23
Jazz,Portugal,32,2027-03-22,17
e:Ny1,UK,32,2027-03-22,129
e:Ny1,Germany,32,2027-03-22,73
e:Ny1,France,32,2027-03-22,54
e:Ny1,Italy,32,2027-03-22,0
e:Ny1,Spain,32,2027-03-22,0
e:Ny1,Netherlands,32,2027-03-22,23
e:Ny1,Belgium,32,2027-03-22,19
e:Ny1,Poland,32,2027-03-22,0
e:Ny1,Nordics,32,2027-03-22,23
e:Ny1,Portugal,32,2027-03-22,0
Civic,UK,33,2027-03-29,213
Civic,Germany,33,2027-03-29,120
Civic,France,33,2027-03-29,89
Civic,Italy,33,2027-03-29,57
Civic,Spain,33,2027-03-29,51
Civic,Netherlands,33,2027-03-29,38
Civic,Belgium,33,2027-03-29,32
Civic,Poland,33,2027-03-29,29
Civic,Nordics,33,2027-03-29,38
Civic,Portugal,33,2027-03-29,29
CR-V,UK,33,2027-03-29,213
CR-V,Germany,33,2027-03-29,120
CR-V,France,33,2027-03-29,89
CR-V,Italy,33,2027-03-29,57
CR-V,Spain,33,2027-03-29,51
CR-V,Netherlands,33,2027-03-29,38
CR-V,Belgium,33,2027-03-29,32
CR-V,Poland,33,2027-03-29,29
CR-V,Nordics,33,2027-03-29,38
CR-V,Portugal,33,2027-03-29,29
HR-V,UK,33,2027-03-29,106
HR-V,Germany,33,2027-03-29,60
HR-V,France,33,2027-03-29,44
HR-V,Italy,33,2027-03-29,29
HR-V,Spain,33,2027-03-29,25
HR-V,Netherlands,33,2027-03-29,19
HR-V,Belgium,33,2027-03-29,16
HR-V,Poland,33,2027-03-29,14
HR-V,Nordics,33,2027-03-29,19
HR-V,Portugal,33,2027-03-29,14
Jazz,UK,33,2027-03-29,128
Jazz,Germany,33,2027-03-29,72
Jazz,France,33,2027-03-29,53
Jazz,Italy,33,2027-03-29,34
Jazz,Spain,33,2027-03-29,30
Jazz,Netherlands,33,2027-03-29,23
Jazz,Belgium,33,2027-03-29,19
Jazz,Poland,33,2027-03-29,17
Jazz,Nordics,33,2027-03-29,23
Jazz,Portugal,33,2027-03-29,17
e:Ny1,UK,33,2027-03-29,130
e:Ny1,Germany,33,2027-03-29,74
e:Ny1,France,33,2027-03-29,54
e:Ny1,Italy,33,2027-03-29,0
e:Ny1,Spain,33,2027-03-29,0
e:Ny1,Netherlands,33,2027-03-29,23
e:Ny1,Belgium,33,2027-03-29,19
e:Ny1,Poland,33,2027-03-29,0
e:Ny1,Nordics,33,2027-03-29,23
e:Ny1,Portugal,33,2027-03-29,0
Civic,UK,34,2027-04-05,152
Civic,Germany,34,2027-04-05,120
Civic,France,34,2027-04-05,89
Civic,Italy,34,2027-04-05,57
Civic,Spain,34,2027-04-05,51
Civic,Netherlands,34,2027-04-05,38
Civic,Belgium,34,2027-04-05,32
Civic,Poland,34,2027-04-05,28
Civic,Nordics,34,2027-04-05,38
Civic,Portugal,34,2027-04-05,28
CR-V,UK,34,2027-04-05,152
CR-V,Germany,34,2027-04-05,120
CR-V,France,34,2027-04-05,89
CR-V,Italy,34,2027-04-05,57
CR-V,Spain,34,2027-04-05,51
CR-V,Netherlands,34,2027-04-05,38
CR-V,Belgium,34,2027-04-05,32
CR-V,Poland,34,2027-04-05,28
CR-V,Nordics,34,2027-04-05,38
CR-V,Portugal,34,2027-04-05,28
HR-V,UK,34,2027-04-05,76
HR-V,Germany,34,2027-04-05,60
HR-V,France,34,2027-04-05,44
HR-V,Italy,34,2027-04-05,28
HR-V,Spain,34,2027-04-05,25
HR-V,Netherlands,34,2027-04-05,19
HR-V,Belgium,34,2027-04-05,16
HR-V,Poland,34,2027-04-05,14
HR-V,Nordics,34,2027-04-05,19
HR-V,Portugal,34,2027-04-05,14
Jazz,UK,34,2027-04-05,91
Jazz,Germany,34,2027-04-05,72
Jazz,France,34,2027-04-05,53
Jazz,Italy,34,2027-04-05,34
Jazz,Spain,34,2027-04-05,30
Jazz,Netherlands,34,2027-04-05,23
Jazz,Belgium,34,2027-04-05,19
Jazz,Poland,34,2027-04-05,17
Jazz,Nordics,34,2027-04-05,23
Jazz,Portugal,34,2027-04-05,17
e:Ny1,UK,34,2027-04-05,94
e:Ny1,Germany,34,2027-04-05,74
e:Ny1,France,34,2027-04-05,55
e:Ny1,Italy,34,2027-04-05,0
e:Ny1,Spain,34,2027-04-05,0
e:Ny1,Netherlands,34,2027-04-05,23
e:Ny1,Belgium,34,2027-04-05,20
e:Ny1,Poland,34,2027-04-05,0
e:Ny1,Nordics,34,2027-04-05,23
e:Ny1,Portugal,34,2027-04-05,0
Civic,UK,35,2027-04-12,152
Civic,Germany,35,2027-04-12,120
Civic,France,35,2027-04-12,88
Civic,Italy,35,2027-04-12,57
Civic,Spain,35,2027-04-12,51
Civic,Netherlands,35,2027-04-12,38
Civic,Belgium,35,2027-04-12,32
Civic,Poland,35,2027-04-12,28
Civic,Nordics,35,2027-04-12,38
Civic,Portugal,35,2027-04-12,28
CR-V,UK,35,2027-04-12,152
CR-V,Germany,35,2027-04-12,120
CR-V,France,35,2027-04-12,88
CR-V,Italy,35,2027-04-12,57
CR-V,Spain,35,2027-04-12,51
CR-V,Netherlands,35,2027-04-12,38
CR-V,Belgium,35,2027-04-12,32
CR-V,Poland,35,2027-04-12,28
CR-V,Nordics,35,2027-04-12,38
CR-V,Portugal,35,2027-04-12,28
HR-V,UK,35,2027-04-12,76
HR-V,Germany,35,2027-04-12,60
HR-V,France,35,2027-04-12,44
HR-V,Italy,35,2027-04-12,28
HR-V,Spain,35,2027-04-12,25
HR-V,Netherlands,35,2027-04-12,19
HR-V,Belgium,35,2027-04-12,16
HR-V,Poland,35,2027-04-12,14
HR-V,Nordics,35,2027-04-12,19
HR-V,Portugal,35,2027-04-12,14
Jazz,UK,35,2027-04-12,91
Jazz,Germany,35,2027-04-12,72
Jazz,France,35,2027-04-12,53
Jazz,Italy,35,2027-04-12,34
Jazz,Spain,35,2027-04-12,30
Jazz,Netherlands,35,2027-04-12,23
Jazz,Belgium,35,2027-04-12,19
Jazz,Poland,35,2027-04-12,17
Jazz,Nordics,35,2027-04-12,23
Jazz,Portugal,35,2027-04-12,17
e:Ny1,UK,35,2027-04-12,94
e:Ny1,Germany,35,2027-04-12,75
e:Ny1,France,35,2027-04-12,55
e:Ny1,Italy,35,2027-04-12,0
e:Ny1,Spain,35,2027-04-12,0
e:Ny1,Netherlands,35,2027-04-12,24
e:Ny1,Belgium,35,2027-04-12,20
e:Ny1,Poland,35,2027-04-12,0
e:Ny1,Nordics,35,2027-04-12,24
e:Ny1,Portugal,35,2027-04-12,0
Civic,UK,36,2027-04-19,151
Civic,Germany,36,2027-04-19,120
Civic,France,36,2027-04-19,88
Civic,Italy,36,2027-04-19,57
Civic,Spain,36,2027-04-19,50
Civic,Netherlands,36,2027-04-19,38
Civic,Belgium,36,2027-04-19,32
Civic,Poland,36,2027-04-19,28
Civic,Nordics,36,2027-04-19,38
Civic,Portugal,36,2027-04-19,28
CR-V,UK,36,2027-04-19,151
CR-V,Germany,36,2027-04-19,120
CR-V,France,36,2027-04-19,88
CR-V,Italy,36,2027-04-19,57
CR-V,Spain,36,2027-04-19,50
CR-V,Netherlands,36,2027-04-19,38
CR-V,Belgium,36,2027-04-19,32
CR-V,Poland,36,2027-04-19,28
CR-V,Nordics,36,2027-04-19,38
CR-V,Portugal,36,2027-04-19,28
HR-V,UK,36,2027-04-19,76
HR-V,Germany,36,2027-04-19,60
HR-V,France,36,2027-04-19,44
HR-V,Italy,36,2027-04-19,28
HR-V,Spain,36,2027-04-19,25
HR-V,Netherlands,36,2027-04-19,19
HR-V,Belgium,36,2027-04-19,16
HR-V,Poland,36,2027-04-19,14
HR-V,Nordics,36,2027-04-19,19
HR-V,Portugal,36,2027-04-19,14
Jazz,UK,36,2027-04-19,91
Jazz,Germany,36,2027-04-19,72
Jazz,France,36,2027-04-19,53
Jazz,Italy,36,2027-04-19,34
Jazz,Spain,36,2027-04-19,30
Jazz,Netherlands,36,2027-04-19,23
Jazz,Belgium,36,2027-04-19,19
Jazz,Poland,36,2027-04-19,17
Jazz,Nordics,36,2027-04-19,23
Jazz,Portugal,36,2027-04-19,17
e:Ny1,UK,36,2027-04-19,95
e:Ny1,Germany,36,2027-04-19,75
e:Ny1,France,36,2027-04-19,56
e:Ny1,Italy,36,2027-04-19,0
e:Ny1,Spain,36,2027-04-19,0
e:Ny1,Netherlands,36,2027-04-19,24
e:Ny1,Belgium,36,2027-04-19,20
e:Ny1,Poland,36,2027-04-19,0
e:Ny1,Nordics,36,2027-04-19,24
e:Ny1,Portugal,36,2027-04-19,0
Civic,UK,37,2027-04-26,151
Civic,Germany,37,2027-04-26,120
Civic,France,37,2027-04-26,88
Civic,Italy,37,2027-04-26,57
Civic,Spain,37,2027-04-26,50
Civic,Netherlands,37,2027-04-26,38
Civic,Belgium,37,2027-04-26,32
Civic,Poland,37,2027-04-26,28
Civic,Nordics,37,2027-04-26,38
Civic,Portugal,37,2027-04-26,28
CR-V,UK,37,2027-04-26,151
CR-V,Germany,37,2027-04-26,120
CR-V,France,37,2027-04-26,88
CR-V,Italy,37,2027-04-26,57
CR-V,Spain,37,2027-04-26,50
CR-V,Netherlands,37,2027-04-26,38
CR-V,Belgium,37,2027-04-26,32
CR-V,Poland,37,2027-04-26,28
CR-V,Nordics,37,2027-04-26,38
CR-V,Portugal,37,2027-04-26,28
HR-V,UK,37,2027-04-26,76
HR-V,Germany,37,2027-04-26,60
HR-V,France,37,2027-04-26,44
HR-V,Italy,37,2027-04-26,28
HR-V,Spain,37,2027-04-26,25
HR-V,Netherlands,37,2027-04-26,19
HR-V,Belgium,37,2027-04-26,16
HR-V,Poland,37,2027-04-26,14
HR-V,Nordics,37,2027-04-26,19
HR-V,Portugal,37,2027-04-26,14
Jazz,UK,37,2027-04-26,91
Jazz,Germany,37,2027-04-26,72
Jazz,France,37,2027-04-26,53
Jazz,Italy,37,2027-04-26,34
Jazz,Spain,37,2027-04-26,30
Jazz,Netherlands,37,2027-04-26,23
Jazz,Belgium,37,2027-04-26,19
Jazz,Poland,37,2027-04-26,17
Jazz,Nordics,37,2027-04-26,23
Jazz,Portugal,37,2027-04-26,17
e:Ny1,UK,37,2027-04-26,96
e:Ny1,Germany,37,2027-04-26,76
e:Ny1,France,37,2027-04-26,56
e:Ny1,Italy,37,2027-04-26,0
e:Ny1,Spain,37,2027-04-26,0
e:Ny1,Netherlands,37,2027-04-26,24
e:Ny1,Belgium,37,2027-04-26,20
e:Ny1,Poland,37,2027-04-26,0
e:Ny1,Nordics,37,2027-04-26,24
e:Ny1,Portugal,37,2027-04-26,0
Civic,UK,38,2027-05-03,151
Civic,Germany,38,2027-05-03,120
Civic,France,38,2027-05-03,88
Civic,Italy,38,2027-05-03,57
Civic,Spain,38,2027-05-03,50
Civic,Netherlands,38,2027-05-03,38
Civic,Belgium,38,2027-05-03,31
Civic,Poland,38,2027-05-03,28
Civic,Nordics,38,2027-05-03,38
Civic,Portugal,38,2027-05-03,28
CR-V,UK,38,2027-05-03,151
CR-V,Germany,38,2027-05-03,120
CR-V,France,38,2027-05-03,88
CR-V,Italy,38,2027-05-03,57
CR-V,Spain,38,2027-05-03,50
CR-V,Netherlands,38,2027-05-03,38
CR-V,Belgium,38,2027-05-03,31
CR-V,Poland,38,2027-05-03,28
CR-V,Nordics,38,2027-05-03,38
CR-V,Portugal,38,2027-05-03,28
HR-V,UK,38,2027-05-03,76
HR-V,Germany,38,2027-05-03,60
HR-V,France,38,2027-05-03,44
HR-V,Italy,38,2027-05-03,28
HR-V,Spain,38,2027-05-03,25
HR-V,Netherlands,38,2027-05-03,19
HR-V,Belgium,38,2027-05-03,16
HR-V,Poland,38,2027-05-03,14
HR-V,Nordics,38,2027-05-03,19
HR-V,Portugal,38,2027-05-03,14
Jazz,UK,38,2027-05-03,91
Jazz,Germany,38,2027-05-03,72
Jazz,France,38,2027-05-03,53
Jazz,Italy,38,2027-05-03,34
Jazz,Spain,38,2027-05-03,30
Jazz,Netherlands,38,2027-05-03,23
Jazz,Belgium,38,2027-05-03,19
Jazz,Poland,38,2027-05-03,17
Jazz,Nordics,38,2027-05-03,23
Jazz,Portugal,38,2027-05-03,17
e:Ny1,UK,38,2027-05-03,97
e:Ny1,Germany,38,2027-05-03,77
e:Ny1,France,38,2027-05-03,57
e:Ny1,Italy,38,2027-05-03,0
e:Ny1,Spain,38,2027-05-03,0
e:Ny1,Netherlands,38,2027-05-03,24
e:Ny1,Belgium,38,2027-05-03,20
e:Ny1,Poland,38,2027-05-03,0
e:Ny1,Nordics,38,2027-05-03,24
e:Ny1,Portugal,38,2027-05-03,0
Civic,UK,39,2027-05-10,151
Civic,Germany,39,2027-05-10,119
Civic,France,39,2027-05-10,88
Civic,Italy,39,2027-05-10,57
Civic,Spain,39,2027-05-10,50
Civic,Netherlands,39,2027-05-10,38
Civic,Belgium,39,2027-05-10,31
Civic,Poland,39,2027-05-10,28
Civic,Nordics,39,2027-05-10,38
Civic,Portugal,39,2027-05-10,28
CR-V,UK,39,2027-05-10,151
CR-V,Germany,39,2027-05-10,119
CR-V,France,39,2027-05-10,88
CR-V,Italy,39,2027-05-10,57
CR-V,Spain,39,2027-05-10,50
CR-V,Netherlands,39,2027-05-10,38
CR-V,Belgium,39,2027-05-10,31
CR-V,Poland,39,2027-05-10,28
CR-V,Nordics,39,2027-05-10,38
CR-V,Portugal,39,2027-05-10,28
HR-V,UK,39,2027-05-10,75
HR-V,Germany,39,2027-05-10,60
HR-V,France,39,2027-05-10,44
HR-V,Italy,39,2027-05-10,28
HR-V,Spain,39,2027-05-10,25
HR-V,Netherlands,39,2027-05-10,19
HR-V,Belgium,39,2027-05-10,16
HR-V,Poland,39,2027-05-10,14
HR-V,Nordics,39,2027-05-10,19
HR-V,Portugal,39,2027-05-10,14
Jazz,UK,39,2027-05-10,91
Jazz,Germany,39,2027-05-10,72
Jazz,France,39,2027-05-10,53
Jazz,Italy,39,2027-05-10,34
Jazz,Spain,39,2027-05-10,30
Jazz,Netherlands,39,2027-05-10,23
Jazz,Belgium,39,2027-05-10,19
Jazz,Poland,39,2027-05-10,17
Jazz,Nordics,39,2027-05-10,23
Jazz,Portugal,39,2027-05-10,17
e:Ny1,UK,39,2027-05-10,98
e:Ny1,Germany,39,2027-05-10,77
e:Ny1,France,39,2027-05-10,57
e:Ny1,Italy,39,2027-05-10,0
e:Ny1,Spain,39,2027-05-10,0
e:Ny1,Netherlands,39,2027-05-10,24
e:Ny1,Belgium,39,2027-05-10,20
e:Ny1,Poland,39,2027-05-10,0
e:Ny1,Nordics,39,2027-05-10,24
e:Ny1,Portugal,39,2027-05-10,0
Civic,UK,40,2027-05-17,151
Civic,Germany,40,2027-05-17,119
Civic,France,40,2027-05-17,88
Civic,Italy,40,2027-05-17,57
Civic,Spain,40,2027-05-17,50
Civic,Netherlands,40,2027-05-17,38
Civic,Belgium,40,2027-05-17,31
Civic,Poland,40,2027-05-17,28
Civic,Nordics,40,2027-05-17,38
Civic,Portugal,40,2027-05-17,28
CR-V,UK,40,2027-05-17,151
CR-V,Germany,40,2027-05-17,119
CR-V,France,40,2027-05-17,88
CR-V,Italy,40,2027-05-17,57
CR-V,Spain,40,2027-05-17,50
CR-V,Netherlands,40,2027-05-17,38
CR-V,Belgium,40,2027-05-17,31
CR-V,Poland,40,2027-05-17,28
CR-V,Nordics,40,2027-05-17,38
CR-V,Portugal,40,2027-05-17,28
HR-V,UK,40,2027-05-17,75
HR-V,Germany,40,2027-05-17,60
HR-V,France,40,2027-05-17,44
HR-V,Italy,40,2027-05-17,28
HR-V,Spain,40,2027-05-17,25
HR-V,Netherlands,40,2027-05-17,19
HR-V,Belgium,40,2027-05-17,16
HR-V,Poland,40,2027-05-17,14
HR-V,Nordics,40,2027-05-17,19
HR-V,Portugal,40,2027-05-17,14
Jazz,UK,40,2027-05-17,90
Jazz,Germany,40,2027-05-17,72
Jazz,France,40,2027-05-17,53
Jazz,Italy,40,2027-05-17,34
Jazz,Spain,40,2027-05-17,30
Jazz,Netherlands,40,2027-05-17,23
Jazz,Belgium,40,2027-05-17,19
Jazz,Poland,40,2027-05-17,17
Jazz,Nordics,40,2027-05-17,23
Jazz,Portugal,40,2027-05-17,17
e:Ny1,UK,40,2027-05-17,98
e:Ny1,Germany,40,2027-05-17,78
e:Ny1,France,40,2027-05-17,57
e:Ny1,Italy,40,2027-05-17,0
e:Ny1,Spain,40,2027-05-17,0
e:Ny1,Netherlands,40,2027-05-17,25
e:Ny1,Belgium,40,2027-05-17,21
e:Ny1,Poland,40,2027-05-17,0
e:Ny1,Nordics,40,2027-05-17,25
e:Ny1,Portugal,40,2027-05-17,0
Civic,UK,41,2027-05-24,150
Civic,Germany,41,2027-05-24,119
Civic,France,41,2027-05-24,88
Civic,Italy,41,2027-05-24,56
Civic,Spain,41,2027-05-24,50
Civic,Netherlands,41,2027-05-24,38
Civic,Belgium,41,2027-05-24,31
Civic,Poland,41,2027-05-24,28
Civic,Nordics,41,2027-05-24,38
